# Generated: 2025-12-30T02:28:48.853220
# Source: scripts/generate_crosswalk.py
# Review status: auto-generated, pending expert review
naics_code,naics_name,relationship,uniclass_code,uniclass_table,uniclass_title,cardinality,confidence,notes
23731,"Highway, Street, and Bridge Construction",produces,Ac_15_70_70,Ac,Road safety auditing,1:N,B,score=0.455
23731,"Highway, Street, and Bridge Construction",produces,Ac_85_60,Ac,Paving maintenance activities,1:N,B,score=0.455
23731,"Highway, Street, and Bridge Construction",produces,Ac_85_60_02,Ac,Asphalt paving maintenance,1:N,B,score=0.455
23731,"Highway, Street, and Bridge Construction",produces,Ac_85_60_92,Ac,Unbound paving maintenance,1:N,B,score=0.455
23731,"Highway, Street, and Bridge Construction",produces,Ac_85_60_93,Ac,Unit paving maintenance,1:N,B,score=0.455
23731,"Highway, Street, and Bridge Construction",produces,Ac_80_45,Ac,Highway storage and maintenance activities,1:N,B,score=0.417
23731,"Highway, Street, and Bridge Construction",produces,Ac_85_60_04,Ac,Asphalt sports paving maintenance,1:N,B,score=0.417
23731,"Highway, Street, and Bridge Construction",produces,En_80_35,En,Road entities,1:N,A,score=0.5
23731,"Highway, Street, and Bridge Construction",produces,En_80_35_35,En,Highway maintenance depots,1:N,B,score=0.455
23731,"Highway, Street, and Bridge Construction",produces,En_80_35_38,En,Highway service stations,1:N,B,score=0.455
23731,"Highway, Street, and Bridge Construction",produces,En_80_90_73,En,Road freight depots,1:N,B,score=0.455
23731,"Highway, Street, and Bridge Construction",produces,En_60_30,En,Rail and paving heating entities,1:N,B,score=0.312
23731,"Highway, Street, and Bridge Construction",produces,Co_80_35,Co,Road complexes,1:N,A,score=0.5
23731,"Highway, Street, and Bridge Construction",produces,Co_80_35_75,Co,Road networks,1:N,A,score=0.5
23731,"Highway, Street, and Bridge Construction",produces,Co_80_50_76,Co,Road-based light rail complexes,1:N,B,score=0.385
237310,"Highway, Street, and Bridge Construction",produces,Ss_30_14,Ss,Paving systems,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Ss_30_14_05,Ss,Asphalt road and paving systems,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ss_30_14_80_37,Ss,Hoggin paving systems,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ss_30_14_90,Ss,Unit paving systems,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ss_30_14_90_50,Ss,Mosaic paving systems,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ss_30_34,Ss,Pavement opening systems,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ss_30_60_45_20,Ss,Demarcation paving systems,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ss_37_17_50_72,Ss,Road mast systems,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ss_50_70_85_61,Ss,Pervious pavement systems,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ss_15_95_80,Ss,Temporary pavement works systems,1:N,B,score=0.417
237310,"Highway, Street, and Bridge Construction",produces,Pr_25_30_86_60,Pr,Pavement extenders,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Pr_25_93_60,Pr,Paving units,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Pr_35_31_66_60,Pr,Paving primers,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Pr_40_10_77_85,Pr,Street signs,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Pr_40_30_53_73,Pr,Road mirrors,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Pr_20_31_01_39,Pr,Hydraulic road binders,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Pr_20_31_53_60,Pr,Paving jointing mortars,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Pr_20_85_47_22,Pr,Decking and paving pedestals,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Pr_25_93_60_10,Pr,Clay paving tiles,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Pr_25_93_70,Pr,Rail track paving,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ac_15_70,Ac,Road and bridge surveying,1:N,A,score=0.8
237310,"Highway, Street, and Bridge Construction",produces,Ac_80_35,Ac,Highway activities,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Ac_80_35_73,Ac,Road buffering,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Ac_15_70_70,Ac,Road safety auditing,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ac_85_60,Ac,Paving maintenance activities,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ac_85_60_02,Ac,Asphalt paving maintenance,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ac_85_60_92,Ac,Unbound paving maintenance,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ac_85_60_93,Ac,Unit paving maintenance,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,Ac_80_45,Ac,Highway storage and maintenance activities,1:N,B,score=0.417
237310,"Highway, Street, and Bridge Construction",produces,Ac_85_60_04,Ac,Asphalt sports paving maintenance,1:N,B,score=0.417
237310,"Highway, Street, and Bridge Construction",produces,En_80_35,En,Road entities,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,En_80_35_35,En,Highway maintenance depots,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,En_80_35_38,En,Highway service stations,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,En_80_90_73,En,Road freight depots,1:N,B,score=0.455
237310,"Highway, Street, and Bridge Construction",produces,En_60_30,En,Rail and paving heating entities,1:N,B,score=0.312
237310,"Highway, Street, and Bridge Construction",produces,Co_80_35,Co,Road complexes,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Co_80_35_75,Co,Road networks,1:N,A,score=0.5
237310,"Highway, Street, and Bridge Construction",produces,Co_80_50_76,Co,Road-based light rail complexes,1:N,B,score=0.385
2379,Other Heavy and Civil Engineering Construction,produces,Ac_10_40,Ac,Construction,1:N,C,score=0.2
23799,Other Heavy and Civil Engineering Construction,produces,Ac_10_40,Ac,Construction,1:N,C,score=0.2
237990,Other Heavy and Civil Engineering Construction,produces,Ac_10_40,Ac,Construction,1:N,C,score=0.2
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_20,Ss,Structural systems,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_10,Ss,Structural frame systems,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_10_75,Ss,Structural framing systems,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_20,Ss,Structural beams,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_30,Ss,Structural columns,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_15_95_20_72,Ss,Retention structure systems,1:N,B,score=0.333
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_05_80,Ss,Structural grouting systems,1:N,B,score=0.333
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_20_75,Ss,Structural beam systems,1:N,B,score=0.333
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_30_75,Ss,Structural column systems,1:N,B,score=0.333
2381,"Foundation, Structure, and Building Exterior Contractors",produces,Ss_20_80,Ss,Structure accessory systems,1:N,B,score=0.333
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_29_03_31,Pr,Framing anchors,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_29_03_32,Pr,Framing fasteners,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_29_03_86,Pr,Structural anchors,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_29_14_32,Pr,Frame cramps,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_85_85,Pr,Structural bearings,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_93_85,Pr,Structural units,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20,Pr,Structure and general products,1:N,B,score=0.333
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_76_51_07,Pr,Aluminium structural sections,1:N,B,score=0.333
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_76_63_85,Pr,Structural plastics sections,1:N,B,score=0.333
2381,"Foundation, Structure, and Building Exterior Contractors",uses,Pr_20_76_78,Pr,Shaft structure products,1:N,B,score=0.333
2381,"Foundation, Structure, and Building Exterior Contractors",performs,Ac_10_80,Ac,Structure moving,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",performs,Ac_15_50_85,Ac,Structural surveying,1:N,B,score=0.364
2381,"Foundation, Structure, and Building Exterior Contractors",performs,Ac_15_75_55,Ac,Geotechnical substructure investigating,1:N,C,score=0.25
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_20_10_75_70,Ss,Reinforced concrete framing systems,1:N,A,score=0.5
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_37_50_92_50,Ss,Masonry tunnel structure systems,1:N,A,score=0.5
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_20_10_75_65,Ss,Precast reinforced concrete framing systems,1:N,B,score=0.467
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_37_50_80_71,Ss,Reinforced concrete shaft structure systems,1:N,B,score=0.467
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_37_50_92_71,Ss,Reinforced concrete tunnel structure systems,1:N,B,score=0.467
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_20_05_15,Ss,Concrete foundation systems,1:N,B,score=0.462
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_30_10_30_60,Ss,Precast concrete roof structure systems,1:N,B,score=0.438
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_30_10_30_70,Ss,Reinforced concrete roof framing systems,1:N,B,score=0.438
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_20_05_50,Ss,Minor concrete substructure systems,1:N,B,score=0.429
23811,Poured Concrete Foundation and Structure Contractors,produces,Ss_25_11_16_70,Ss,Reinforced concrete wall structure systems,1:N,B,score=0.412
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_93_85_16,Pr,Concrete structural insulated panels (SIPs),1:N,B,score=0.467
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_85_13_32,Pr,Concrete foundation pads,1:N,B,score=0.462
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_85_13,Pr,Concrete base and foundation products,1:N,B,score=0.429
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_29_03_31,Pr,Framing anchors,1:N,B,score=0.308
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_29_03_32,Pr,Framing fasteners,1:N,B,score=0.308
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_29_03_86,Pr,Structural anchors,1:N,B,score=0.308
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_29_14_32,Pr,Frame cramps,1:N,B,score=0.308
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_85_85,Pr,Structural bearings,1:N,B,score=0.308
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_93_85,Pr,Structural units,1:N,B,score=0.308
23811,Poured Concrete Foundation and Structure Contractors,uses,Pr_20,Pr,Structure and general products,1:N,C,score=0.286
23811,Poured Concrete Foundation and Structure Contractors,performs,Ac_10_80,Ac,Structure moving,1:N,B,score=0.308
23811,Poured Concrete Foundation and Structure Contractors,performs,Ac_15_50_85,Ac,Structural surveying,1:N,B,score=0.308
23811,Poured Concrete Foundation and Structure Contractors,performs,Ac_15_50_50,Ac,Masonry surveying,1:N,C,score=0.231
23811,Poured Concrete Foundation and Structure Contractors,performs,Ac_15_50_17,Ac,Concrete cover surveying,1:N,C,score=0.214
23811,Poured Concrete Foundation and Structure Contractors,performs,Ac_15_75_55,Ac,Geotechnical substructure investigating,1:N,C,score=0.214
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_20_10_75_70,Ss,Reinforced concrete framing systems,1:N,A,score=0.5
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_37_50_92_50,Ss,Masonry tunnel structure systems,1:N,A,score=0.5
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_20_10_75_65,Ss,Precast reinforced concrete framing systems,1:N,B,score=0.467
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_37_50_80_71,Ss,Reinforced concrete shaft structure systems,1:N,B,score=0.467
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_37_50_92_71,Ss,Reinforced concrete tunnel structure systems,1:N,B,score=0.467
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_20_05_15,Ss,Concrete foundation systems,1:N,B,score=0.462
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_30_10_30_60,Ss,Precast concrete roof structure systems,1:N,B,score=0.438
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_30_10_30_70,Ss,Reinforced concrete roof framing systems,1:N,B,score=0.438
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_20_05_50,Ss,Minor concrete substructure systems,1:N,B,score=0.429
238110,Poured Concrete Foundation and Structure Contractors,produces,Ss_25_11_16_70,Ss,Reinforced concrete wall structure systems,1:N,B,score=0.412
238110,Poured Concrete Foundation and Structure Contractors,uses,Pr_20_93_85_16,Pr,Concrete structural insulated panels (SIPs),1:N,B,score=0.467
